id,age,female,hispanic,white,black,native,asian,prtedu,health,q1,q2,q3,q4,q5,q6,q7,q8
97579960,14,1,0,1,0,0,0,9,4,1,0,2,1,1,1,1,0
97579963,13,0,0,1,0,0,0,6,4,0,1,0,0,2,3,0,0
97579967,16,1,0,1,0,0,0,8,2,0,0,1,0,3,3,0,0
97579973,17,0,1,1,0,0,0,2,1,0,1,2,1,2,1,0,0
97579986,13,1,0,1,0,0,0,8,3,1,1,1,0,3,3,0,0
97579987,16,1,0,1,0,0,0,7,2,1,1,1,0,2,3,1,1
97579992,15,1,0,1,0,0,0,2,4,0,1,1,0,2,2,0,0
97579996,15,1,0,1,0,0,0,7,1,1,1,1,0,2,2,1,0
97590354,14,0,0,0,1,0,0,8,4,0,0,1,0,3,3,1,1
97606524,14,1,0,1,0,0,0,9,2,0,0,0,0,3,3,0,0
97608170,16,1,0,1,0,0,0,9,2,0,1,1,0,2,2,0,0
97608178,15,0,0,0,1,0,0,8,3,0,1,1,0,2,2,1,0
97608870,14,1,0,1,0,0,0,8,2,1,1,0,0,1,2,1,0
97608972,16,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
97614378,16,0,0,1,0,0,0,7,4,0,0,0,0,2,3,0,0
97614777,17,1,0,1,0,0,0,7,4,0,0,1,0,3,3,0,0
97614875,17,1,0,1,0,0,0,8,4,0,0,0,0,2,2,0,0
97619466,13,1,0,1,0,0,0,8,4,0,2,1,1,1,1,1,1
97619960,17,1,0,1,0,0,0,7,3,0,1,0,0,3,3,0,0
97619969,13,1,0,1,0,0,0,9,4,0,1,0,0,1,2,1,0
97646125,17,0,0,0,1,1,0,8,3,1,3,2,1,0,0,1,1
97646225,16,0,1,1,0,0,0,8,3,2,1,2,1,2,2,0,0
97676929,14,0,1,0,0,0,0,2,4,1,1,2,3,0,3,3,0
97676956,14,1,1,0,0,1,0,,2,1,2,1,1,2,3,1,1
97678071,16,0,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
97678273,17,1,0,1,0,0,0,7,2,1,2,1,0,2,3,0,0
97678274,14,1,0,0,1,0,0,5,2,1,1,1,1,3,3,0,0
97678371,15,0,0,1,0,0,0,7,2,1,1,2,1,1,1,0,0
97678577,15,0,0,1,0,0,0,9,3,0,1,2,0,1,1,1,1
97678775,15,1,0,0,1,0,0,8,3,1,2,2,0,1,1,1,1
97710039,13,0,0,1,0,0,0,7,3,0,1,1,0,3,3,1,0
97710114,12,1,0,1,0,0,0,8,3,1,1,2,1,1,1,1,1
97710115,12,0,1,0,0,0,0,8,3,0,0,0,0,2,3,0,0
97710183,12,0,0,1,0,0,0,5,2,3,3,3,3,1,1,2,1
97710198,12,1,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
97710215,13,1,1,0,0,0,0,2,2,1,0,2,0,2,3,1,1
97710255,14,1,1,1,0,0,0,3,4,2,2,1,1,1,3,1,1
97710455,14,1,1,0,0,0,0,7,4,0,1,3,1,3,3,0,0
97710486,14,0,0,0,1,0,0,8,4,0,0,0,0,3,3,0,0
97710575,13,0,0,0,1,0,0,7,2,2,1,2,2,1,3,2,0
97710657,13,1,1,0,0,0,0,5,2,2,1,1,1,3,3,1,0
97710686,12,0,0,0,1,0,0,8,4,0,2,0,1,2,1,1,0
97711063,13,0,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
97711065,14,1,0,1,0,0,0,1,2,0,0,0,0,0,2,0,2
97711071,14,1,1,0,0,0,0,7,4,2,0,1,0,3,3,0,0
97711072,13,1,0,1,0,0,0,8,3,0,3,1,2,1,1,2,0
97712240,13,1,0,1,0,0,0,2,2,1,0,2,1,1,1,1,0
97712279,12,0,0,1,0,0,0,7,2,0,0,1,0,2,2,0,0
97712290,13,0,1,1,0,0,0,8,3,1,0,0,0,2,3,0,0
97712972,13,0,0,1,0,0,0,2,3,1,2,1,1,2,2,1,1
97712990,13,1,0,1,0,0,0,4,2,0,2,1,1,1,3,2,1
97712994,12,1,1,0,0,0,0,1,4,0,0,0,0,3,3,0,0
97712995,13,0,1,1,0,0,0,7,3,0,0,0,0,3,3,0,0
97712998,13,1,0,1,0,0,0,8,3,1,0,0,0,3,3,0,1
97712999,13,0,0,1,0,0,0,7,4,1,0,1,0,3,3,0,0
97713039,13,0,0,0,1,0,0,4,4,0,1,1,0,2,2,1,0
97713236,13,0,0,1,0,0,0,8,3,1,1,1,0,2,3,1,1
97713295,12,1,0,1,0,0,0,5,2,0,1,2,0,2,2,1,0
97713393,13,1,0,1,0,0,0,2,2,1,2,1,1,2,3,1,1
97713404,14,0,1,1,0,0,0,,1,1,1,0,0,2,2,1,1
97713507,13,0,0,0,1,0,0,8,4,0,0,1,0,3,3,0,1
97713607,14,0,1,0,0,0,0,,2,1,1,3,0,1,3,1,0
97713994,13,0,0,1,0,0,0,4,3,1,2,0,0,2,2,0,0
97714011,12,1,0,1,0,0,0,2,4,1,2,0,1,3,3,0,0
97714018,12,1,0,0,1,0,0,4,4,0,1,0,0,3,3,0,0
97714021,13,1,0,1,0,0,0,4,4,1,2,0,0,2,3,1,0
97714029,12,0,0,1,0,0,0,8,4,0,0,0,0,3,3,0,1
97714046,13,1,0,1,0,0,0,5,2,0,3,3,1,1,1,1,0
97714097,13,1,0,0,1,1,0,4,3,0,1,0,0,3,3,0,0
97714119,14,0,0,0,1,0,0,4,3,1,3,2,3,1,1,2,1
97714214,13,1,0,0,1,0,0,4,4,1,0,1,1,1,1,1,0
97714234,12,0,0,0,1,0,0,6,3,0,2,1,2,1,1,1,0
97714480,13,1,0,1,0,0,0,4,3,0,2,1,0,2,2,0,0
97714489,13,1,0,1,0,0,0,4,2,1,1,1,0,2,2,0,0
97714894,14,1,0,0,0,0,1,1,2,1,2,2,2,1,1,2,2
97714915,12,1,0,1,1,0,0,4,4,1,2,1,0,1,1,0,0
97714933,13,0,0,1,0,0,0,4,2,1,2,1,1,1,2,1,1
97714981,13,0,0,1,0,0,0,4,1,0,0,0,0,2,3,1,0
97714991,13,1,0,0,1,0,0,,4,1,3,3,3,1,1,3,0
97715120,13,0,0,0,1,0,0,8,4,0,1,2,0,3,3,0,0
97715124,13,1,0,0,1,0,0,8,4,0,2,1,0,3,3,0,0
97715250,10,1,0,1,0,0,0,7,3,0,1,0,0,3,3,0,0
97715351,13,1,0,0,1,0,0,6,3,0,2,1,0,3,3,0,0
97715354,13,1,0,1,0,1,0,8,1,0,0,0,0,2,2,0,0
97715355,12,1,0,1,0,0,0,4,4,1,3,1,1,1,1,1,3
97715363,13,1,0,1,0,0,0,4,3,0,2,0,1,2,1,1,0
97715898,13,0,0,0,1,0,0,8,4,3,0,0,0,3,3,0,0
97715952,11,1,0,1,0,0,0,4,2,0,2,0,1,2,2,1,0
97715953,12,0,0,1,0,0,0,2,3,2,2,2,2,1,1,2,1
97715983,12,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
97715984,13,0,0,1,0,0,0,8,1,0,0,0,0,3,3,0,0
97715986,13,0,0,1,0,0,0,2,3,0,2,1,1,3,3,0,0
97715987,12,0,0,1,0,0,0,4,2,0,0,0,0,2,2,0,0
97715989,13,0,0,1,0,0,0,2,2,2,2,3,1,1,3,1,0
97716065,13,0,0,1,0,0,0,6,4,2,0,3,0,2,2,1,1
97716090,14,1,1,0,1,0,0,7,4,1,0,1,0,3,3,0,0
97716098,13,1,0,0,1,0,0,4,3,1,0,1,0,3,3,0,0
97716153,12,0,1,0,0,1,0,4,4,0,1,0,0,2,2,0,0
97716160,12,0,0,1,1,0,1,7,3,0,1,0,1,2,2,1,0
97716162,13,0,0,1,0,0,0,4,3,0,1,0,1,1,1,1,0
97716186,13,1,0,1,0,0,0,8,2,0,2,2,0,2,2,0,0
97716316,13,0,0,1,0,0,0,9,3,0,0,0,1,2,3,1,0
97716318,12,1,0,1,0,0,0,4,3,0,1,2,0,3,3,0,0
97716335,11,0,0,1,0,1,0,,3,0,1,0,2,1,1,1,0
97716338,12,1,0,0,0,0,1,8,4,0,2,1,0,3,3,1,1
97716880,13,1,0,1,0,0,0,4,4,0,2,1,0,2,2,1,1
97716884,12,1,0,1,0,0,0,,3,0,1,0,0,2,3,0,0
97716908,12,1,0,1,0,0,0,8,2,1,0,3,0,3,3,0,0
97716931,13,1,1,0,1,0,0,,2,0,1,1,1,3,3,0,0
97716973,13,0,0,1,1,0,0,,3,1,3,2,3,1,0,3,0
97716975,13,0,0,1,0,0,0,8,4,0,2,1,1,1,1,1,1
97716976,12,1,1,0,0,0,0,8,3,0,2,1,0,3,3,0,0
97716977,12,0,0,1,0,0,0,9,3,1,3,1,1,1,1,1,1
97717059,13,0,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
97717162,12,0,0,0,1,0,0,6,4,0,2,0,0,2,2,0,0
97717867,12,1,0,0,1,0,0,,2,1,1,1,0,3,3,1,0
97717958,13,1,0,1,0,0,0,9,3,0,1,1,0,2,2,0,0
97717964,12,1,0,0,1,0,0,4,3,0,1,0,0,2,2,0,0
97718040,12,1,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
97718048,12,0,0,1,0,0,0,,4,0,1,0,1,2,2,1,0
97718109,14,1,0,0,1,0,0,4,3,1,2,1,0,3,3,1,0
97718125,14,1,0,0,1,0,0,4,4,1,0,1,2,2,3,1,1
97718145,13,1,0,1,0,0,0,4,2,0,2,0,1,2,2,1,0
97718147,13,0,0,1,0,0,0,8,4,1,2,2,1,2,2,1,1
97718185,13,1,0,0,1,0,0,8,2,0,0,1,1,2,3,1,1
97718192,12,1,0,1,0,0,0,4,2,0,1,1,0,3,3,1,0
97718212,14,0,0,0,1,0,0,4,3,1,1,0,0,3,3,0,1
97718215,14,1,0,1,0,1,0,8,1,0,2,0,2,2,1,1,1
97718277,12,1,0,1,0,0,0,8,4,0,2,2,1,2,2,1,0
97718289,13,1,0,0,1,0,0,8,2,3,3,2,1,0,3,3,0
97718300,12,1,0,1,1,1,0,7,4,0,2,1,0,3,3,0,0
97718314,13,1,0,0,1,1,0,6,3,2,2,0,1,2,1,1,0
97718375,12,1,0,1,0,0,0,6,3,1,2,2,1,1,1,1,1
97718886,13,1,0,0,1,0,0,5,1,0,0,1,0,2,2,1,0
97718888,12,1,0,0,1,0,0,8,2,0,1,1,0,2,3,1,0
97718910,14,1,0,0,1,0,0,4,4,0,0,0,0,3,3,1,0
97718948,13,1,0,1,0,0,0,4,2,1,2,1,1,2,2,1,1
97718960,13,1,0,0,1,0,0,7,2,1,1,1,0,3,3,0,0
97718990,12,1,0,1,0,0,0,4,3,0,1,1,0,3,3,0,0
97718993,13,0,0,1,0,0,0,7,3,0,1,0,0,3,3,0,0
97719278,13,1,0,1,0,0,0,4,2,1,2,0,1,2,2,1,1
97719936,13,1,0,0,1,0,0,4,2,2,3,1,0,2,3,1,0
98316359,13,1,0,1,1,0,0,8,3,0,1,1,0,3,3,0,0
98316456,13,0,0,1,0,0,0,6,3,3,0,2,1,3,3,1,0
98500013,16,0,0,1,0,0,0,8,1,0,0,0,0,3,3,0,1
98500035,16,0,1,1,0,0,0,4,1,0,0,3,0,3,3,1,0
98500210,17,0,1,0,0,0,0,1,4,1,1,0,1,1,3,1,3
98500373,15,0,0,1,0,0,0,6,2,0,2,2,0,2,2,1,0
98500510,16,1,0,0,1,0,0,5,1,2,3,3,2,2,2,1,3
98500558,15,1,1,0,0,0,0,2,1,2,1,0,1,1,1,2,0
98500631,16,1,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
98500636,15,0,0,1,0,0,0,,8,0,0,3,1,3,3,0,1
98500659,17,0,1,0,0,0,0,2,3,0,0,0,0,3,3,0,0
98500831,17,0,0,1,0,0,0,4,3,1,3,1,2,0,0,2,0
98500910,17,0,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
98500927,17,0,0,1,0,0,0,8,3,1,1,0,1,2,2,1,0
98500979,13,1,0,0,1,0,0,7,3,0,0,1,0,3,3,0,0
98500988,16,1,0,0,1,0,0,6,2,0,0,0,0,2,3,1,0
98503002,16,0,0,0,1,0,0,4,2,1,0,1,0,2,3,1,0
98503032,17,1,0,0,1,0,0,,2,0,0,0,0,3,3,0,0
98503337,17,0,0,1,0,0,0,9,3,0,0,1,0,3,3,1,0
98504005,13,0,0,0,0,0,1,9,3,0,0,1,0,3,3,0,0
98504108,13,0,0,0,1,0,0,7,2,0,0,0,0,2,3,0,0
98504249,17,1,1,1,0,0,0,6,4,0,0,1,0,3,3,0,0
98504280,18,0,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
98504304,16,0,0,0,1,0,0,9,4,0,1,1,0,1,3,1,0
98504306,14,1,0,0,1,0,0,7,3,1,0,1,0,3,3,0,0
98504406,15,0,0,0,1,0,0,7,4,1,2,1,1,0,1,1,1
98504524,17,1,0,0,0,0,1,10,3,1,0,0,0,3,3,1,0
98504600,12,0,0,1,0,0,0,8,4,0,2,1,0,3,2,1,0
98504629,15,1,0,1,0,0,0,8,3,1,0,2,0,3,3,0,0
98504703,17,0,0,0,1,0,0,8,3,0,1,1,1,2,1,1,0
98504801,12,0,0,1,0,0,0,9,3,0,3,0,1,2,2,2,1
98504806,12,1,0,0,1,0,0,9,3,0,1,1,0,2,3,0,0
98504843,17,1,0,0,0,0,1,2,2,1,1,1,0,2,2,0,0
98506043,17,0,0,0,0,0,1,9,4,0,1,1,0,2,2,0,0
98506073,14,1,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
98506086,14,1,0,1,0,0,0,7,2,2,2,1,0,2,2,1,0
98506180,17,0,0,1,0,0,0,7,2,0,1,1,0,3,3,0,0
98506201,17,0,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
98506254,14,0,0,1,0,0,0,4,2,0,2,0,0,3,3,0,0
98506341,16,0,0,1,0,0,0,7,4,0,1,0,1,2,2,1,0
98506355,16,1,0,1,0,0,0,8,2,1,2,2,1,2,1,1,0
98506356,16,1,0,1,0,0,0,9,4,1,1,0,0,3,3,0,0
98506490,17,0,0,0,0,0,1,7,3,1,1,1,1,2,3,1,0
98506495,16,1,0,0,1,0,0,7,4,1,0,1,1,2,2,1,0
98506528,14,1,1,1,0,0,0,2,2,0,2,0,0,3,3,0,0
98506629,17,1,0,0,0,0,0,2,2,1,2,1,0,2,2,0,0
98506683,16,1,0,1,0,0,0,8,3,1,0,0,0,3,3,0,0
98506870,17,0,0,1,0,0,0,7,3,0,0,0,0,3,3,1,0
98506929,14,1,0,1,0,0,0,8,3,1,2,1,0,3,3,1,0
98506942,17,1,0,0,0,0,1,4,2,0,0,0,0,3,3,0,0
98506970,14,1,0,1,0,0,0,,2,1,0,0,0,3,3,0,0
98506994,18,1,1,0,0,0,0,1,3,0,0,1,0,3,3,0,0
98506995,16,0,0,0,1,0,0,9,3,1,0,0,0,1,2,0,1
98507316,16,0,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
98508164,14,1,0,0,1,0,0,4,4,0,0,1,0,3,3,1,0
98508237,15,0,0,1,0,0,0,7,3,0,1,1,0,3,3,0,0
98508239,14,1,0,1,0,0,0,8,3,0,0,0,0,2,2,0,0
98508322,17,1,0,1,0,0,0,4,3,1,0,2,0,2,2,1,1
98508421,14,1,0,0,1,0,0,8,2,0,2,1,0,3,3,0,0
98508633,17,1,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
98508823,16,0,0,1,0,0,0,6,3,1,2,1,1,1,2,1,0
98508975,14,0,0,1,0,0,0,8,3,1,0,1,1,2,3,1,0
98540213,15,1,1,1,0,1,0,4,2,1,0,1,0,3,2,1,0
98540257,16,0,1,1,0,0,0,8,4,0,0,0,0,3,3,0,0
98540656,17,0,1,1,0,0,0,,4,0,0,0,1,3,3,0,0
98544206,13,1,0,1,0,0,0,9,3,1,2,1,1,0,1,1,0
98546321,,1,8,8,8,8,8,,8,0,2,1,0,2,2,0,0
98570080,15,1,0,1,0,0,0,4,3,1,2,2,1,1,1,1,0
98570081,17,0,0,0,1,1,0,9,4,0,2,1,0,3,3,0,0
98570122,17,1,0,1,1,0,0,2,1,3,3,1,1,1,1,2,3
98570139,16,0,0,1,0,0,0,7,2,0,2,1,1,2,2,0,0
98570232,15,0,0,1,0,0,0,9,3,1,2,1,1,1,2,1,0
98570233,18,1,0,1,0,0,0,8,1,0,2,2,0,2,2,1,1
98570237,16,1,0,8,8,8,8,4,4,0,1,0,0,3,3,0,0
98570271,15,1,0,1,0,0,0,7,4,0,1,0,0,2,2,0,0
98570287,15,0,0,0,1,0,0,8,3,1,0,0,0,3,3,0,1
98570374,16,0,0,1,0,0,0,5,1,1,2,0,0,2,2,0,0
98570385,15,1,0,1,0,0,0,6,4,3,0,0,1,2,2,1,1
98570386,15,0,0,0,1,0,0,,3,0,1,0,0,3,3,0,0
98570388,17,1,0,0,1,0,0,5,2,1,0,1,0,3,3,0,0
98570399,14,0,0,1,0,0,0,9,3,0,2,1,0,2,2,1,1
98570423,17,1,0,1,0,0,0,4,4,1,2,1,1,2,2,1,1
98570474,17,0,0,0,1,0,0,7,2,1,0,1,1,2,2,1,1
98570722,16,1,0,0,1,0,0,2,3,1,1,1,0,1,2,1,0
98570894,16,1,0,1,0,0,0,4,4,1,2,1,1,2,2,1,0
98570896,15,0,0,1,0,0,0,2,3,1,1,0,0,2,2,0,1
98570899,17,1,0,1,0,0,0,4,3,0,2,1,0,2,2,2,0
98570914,17,0,1,0,0,0,0,1,2,0,1,1,0,2,3,0,1
98570920,14,0,0,1,0,0,0,8,2,0,0,0,0,3,2,0,0
98570923,12,1,0,1,0,0,0,5,2,1,2,2,2,1,1,3,1
98571012,12,1,0,1,0,0,0,8,2,0,1,1,0,2,2,0,0
98571107,14,0,0,1,0,0,0,4,2,0,0,1,0,2,2,0,0
98571204,15,1,0,1,0,0,0,6,4,0,1,1,0,2,2,1,0
98571252,14,0,0,1,0,0,0,4,3,1,0,0,0,3,3,0,0
98571272,16,1,0,0,1,0,0,7,2,1,0,1,0,2,2,1,0
98571310,13,1,0,1,0,0,0,6,3,0,0,0,0,3,3,0,0
98571311,15,0,0,1,0,0,0,6,3,0,0,0,0,2,2,0,0
98571316,13,1,0,1,0,0,0,8,3,0,2,1,0,2,2,0,0
98571319,17,0,0,0,1,0,0,8,3,1,1,1,1,2,2,1,0
98571376,17,0,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
98571400,14,1,0,0,1,0,0,8,4,0,0,1,0,3,3,1,0
98571451,17,0,0,1,0,0,0,9,2,0,2,0,1,1,1,1,0
98571466,14,1,0,1,0,0,0,4,2,1,0,0,0,2,3,0,0
98571605,17,1,0,1,0,0,0,4,3,0,1,3,0,1,2,0,0
98571653,17,0,0,1,0,0,0,8,2,1,1,0,1,2,2,1,0
98571669,17,1,0,1,0,0,0,4,2,1,3,1,0,1,2,1,0
98571908,14,1,0,0,1,0,0,4,3,0,0,1,1,2,3,1,0
98571910,15,1,0,1,0,0,0,4,3,0,0,0,0,2,3,0,0
98571911,16,1,0,1,0,0,0,6,2,1,1,0,0,3,3,0,0
98571917,15,0,0,1,0,0,0,6,4,1,2,1,1,2,3,0,1
98571963,16,1,0,1,0,0,0,9,3,1,1,2,0,3,3,1,0
98571971,16,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0
98572077,17,1,0,1,0,0,0,5,3,0,1,3,0,3,3,0,0
98572163,13,1,0,1,0,0,0,6,3,1,1,1,1,3,3,0,0
98572171,15,1,0,1,0,0,0,4,4,0,0,2,0,2,2,1,0
98572173,15,0,0,1,0,0,0,6,3,0,1,2,1,2,2,1,1
98572192,17,1,0,1,0,0,0,8,3,0,0,2,0,1,1,1,0
98572228,14,1,1,0,0,0,0,,1,1,2,2,1,1,2,1,1
98572249,17,0,0,1,0,0,0,7,3,1,2,1,1,1,2,1,1
98572261,15,0,0,1,0,1,0,4,3,0,1,0,0,2,2,0,0
98572266,15,0,0,1,0,0,0,7,2,1,1,1,1,1,1,0,0
98572280,16,1,0,1,0,0,0,2,3,1,1,1,1,2,2,1,0
98572283,17,0,0,0,1,0,0,4,4,1,0,1,0,3,3,0,0
98572284,15,0,0,1,0,0,0,2,4,1,1,2,0,3,3,0,0
98572287,17,1,0,0,1,0,0,4,2,0,1,0,0,2,3,0,0
98572288,16,0,0,1,0,0,0,4,3,0,1,0,0,3,3,0,0
98572291,16,0,1,1,0,0,0,7,2,0,1,1,1,2,2,1,0
98572348,15,1,0,1,0,0,0,8,4,0,0,3,1,2,2,0,1
98572360,13,1,0,1,0,0,0,9,4,1,0,0,0,3,3,1,0
98572362,15,0,0,1,0,0,0,6,2,0,1,1,0,2,3,0,0
98572368,17,1,0,1,0,0,0,6,3,0,1,0,0,2,3,0,1
98572373,17,1,0,0,1,0,0,4,2,2,3,1,1,0,0,2,0
98572377,16,1,0,1,0,0,0,2,1,0,0,1,0,1,2,0,1
98572379,16,0,0,1,0,0,0,,3,0,0,0,0,3,3,1,0
98572448,17,0,0,1,0,0,0,6,3,2,3,1,1,1,1,1,2
98572803,17,0,0,1,0,0,0,8,4,1,0,0,0,3,3,0,0
98572808,15,0,0,1,0,0,0,8,3,2,2,3,1,3,3,0,0
98572876,15,0,0,0,1,0,0,6,4,1,1,0,1,1,2,1,1
98572908,16,1,0,1,0,0,0,9,3,0,0,1,0,3,3,0,0
98572909,16,1,0,1,0,0,0,7,2,1,2,0,0,1,1,1,1
98572910,15,0,0,1,0,0,0,5,2,1,1,0,1,2,2,1,0
98572913,15,0,0,1,0,0,0,8,2,0,1,0,0,3,3,0,1
98572922,14,1,1,1,0,0,0,9,2,1,2,1,0,2,2,1,0
98572926,16,0,0,0,0,1,0,2,4,0,2,0,0,3,3,0,0
98572927,17,0,1,0,0,0,0,4,4,0,2,0,0,2,2,0,0
98572965,12,1,0,1,0,0,0,8,2,1,1,0,0,3,3,0,0
98572980,17,1,0,0,1,0,0,4,3,1,2,1,0,2,2,0,0
98572981,17,1,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
98572983,16,1,0,1,0,0,0,9,4,1,0,1,1,1,1,1,0
98572984,12,0,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
98572997,17,0,0,1,0,1,0,7,3,0,2,0,0,3,3,0,0
98572999,15,0,1,1,0,0,0,2,1,1,2,1,0,2,2,0,0
98573012,18,0,0,1,0,0,0,6,2,0,0,1,0,3,3,1,0
98573017,17,0,0,1,0,0,0,7,4,0,0,0,0,3,3,0,0
98573019,14,1,0,1,0,0,0,4,2,2,2,1,2,1,1,2,0
98573097,15,0,0,1,0,0,0,8,2,1,1,2,0,3,3,0,2
98573110,12,0,0,1,0,0,0,8,2,0,1,3,0,2,2,1,0
98573112,13,1,0,1,0,0,0,8,3,1,0,1,1,2,2,1,0
98573116,12,1,0,1,1,1,0,4,2,0,1,1,0,3,3,0,1
98573213,15,1,0,1,0,0,0,7,4,0,2,0,1,2,2,0,1
98573411,13,0,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
98573530,14,0,0,1,0,0,0,9,4,0,1,0,0,3,3,0,0
98573617,17,0,0,1,0,0,0,4,3,1,0,3,0,2,2,0,1
98573892,16,0,0,1,0,0,0,4,3,0,2,1,1,3,3,1,0
98573894,14,1,0,1,0,0,0,4,1,0,2,1,1,2,3,1,0
98573943,15,1,0,1,0,0,0,4,3,0,1,0,0,2,2,1,0
98573955,16,0,0,1,0,0,0,9,4,0,0,0,0,2,3,0,0
98573958,13,0,0,1,0,0,0,9,1,0,1,0,0,2,2,0,0
98573959,16,1,0,1,0,0,0,8,2,0,1,1,1,2,2,1,0
98574009,15,0,0,0,1,0,0,8,4,0,1,1,0,3,3,0,1
98574034,17,1,0,0,1,0,0,8,1,3,0,3,0,3,3,1,0
98574106,14,0,1,1,0,0,0,7,3,0,0,1,0,2,3,1,1
98574193,15,1,0,1,0,0,0,4,3,0,1,1,0,2,2,0,0
98574202,13,0,0,0,1,0,0,8,4,1,2,1,2,2,3,1,0
98574218,16,1,0,1,0,0,0,2,4,0,0,1,0,2,3,0,0
98574230,17,0,0,0,1,0,0,7,3,0,0,1,0,3,3,0,1
98574296,15,1,0,0,1,0,0,4,3,0,1,3,0,2,1,0,0
98574315,18,1,0,0,1,0,0,2,3,0,1,1,0,2,2,0,0
98574339,15,0,0,0,1,1,0,4,4,1,1,1,0,1,3,1,1
98574387,15,1,1,1,0,0,0,2,2,0,1,1,0,2,2,0,0
98574399,13,1,0,1,0,0,0,8,3,1,1,1,1,2,3,1,1
98574415,17,1,0,0,1,0,0,2,4,1,0,0,0,3,3,0,3
98574485,15,1,0,1,0,0,0,8,4,0,2,2,1,3,3,1,0
98574491,16,1,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
98574498,14,0,0,0,1,0,0,4,4,0,0,0,1,1,3,1,0
98574595,15,0,0,0,1,0,0,7,2,0,1,1,0,2,2,0,0
98574628,14,0,0,1,0,0,0,4,3,0,0,1,0,2,2,0,0
98574636,15,0,0,0,1,0,0,4,2,0,0,0,0,1,1,0,0
98574640,17,1,1,1,1,0,0,1,2,1,0,0,0,1,1,1,0
98574787,14,0,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
98574806,17,1,1,0,0,0,0,4,3,0,0,0,0,2,2,0,0
98574900,17,1,0,0,1,0,0,8,3,1,1,1,1,1,1,1,0
98574906,13,1,0,0,1,0,0,9,3,0,2,1,0,1,2,1,1
98574941,14,1,0,1,0,0,0,8,4,1,0,1,0,2,2,1,0
98575036,16,0,0,0,1,0,0,8,2,1,1,1,1,2,2,1,0
98575103,12,0,0,1,0,0,0,,4,1,0,0,0,3,3,1,1
98575113,15,1,0,1,0,0,0,8,2,0,2,2,1,1,1,0,0
98575128,16,0,0,0,1,0,0,,2,0,0,1,0,1,2,0,1
98575150,17,0,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
98575157,14,1,0,1,0,0,0,4,3,1,0,0,0,3,2,1,0
98575165,14,1,0,1,0,0,0,4,4,0,2,1,2,0,0,2,0
98575175,16,1,1,0,0,0,0,8,2,0,0,1,1,1,1,1,0
98575190,14,1,0,0,1,0,0,9,3,0,0,1,0,2,2,0,1
98575197,14,0,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
98575204,14,0,0,1,0,0,0,3,4,1,2,2,1,2,1,0,0
98575220,16,0,0,0,1,0,0,7,3,1,0,0,0,1,2,1,1
98575246,12,0,0,0,1,0,0,8,3,0,2,1,0,3,3,0,3
98575256,18,0,0,1,0,0,0,2,2,1,3,0,0,1,1,1,1
98575294,14,1,0,0,1,0,0,9,4,0,1,2,0,2,3,0,0
98575331,15,1,0,1,0,0,0,8,3,0,1,1,0,3,2,0,0
98575355,16,0,0,0,1,0,0,9,3,0,0,0,0,3,3,0,0
98575360,15,0,0,1,0,0,0,7,3,2,0,1,0,2,2,1,0
98575384,15,0,0,1,0,0,0,7,4,1,1,1,1,2,3,1,0
98575386,14,1,0,0,1,0,0,4,3,1,0,1,1,2,3,1,0
98575403,17,0,0,0,0,0,0,8,4,1,0,0,0,3,3,0,0
98575404,16,1,0,0,0,0,0,8,3,0,1,1,0,3,3,0,0
98575623,17,1,0,0,1,0,0,6,3,0,1,0,0,3,3,0,0
98575822,15,0,0,0,1,0,0,2,4,1,1,1,0,3,3,0,0
98575874,14,1,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
98575918,17,0,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
98575940,15,0,1,1,0,0,0,8,4,0,0,1,0,3,3,0,0
98575942,13,0,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
98575946,14,0,0,1,0,0,0,6,3,0,0,1,0,2,2,1,0
98575948,17,0,0,0,1,0,0,8,4,2,0,1,0,3,3,1,0
98575967,17,1,0,1,0,0,0,2,3,1,0,1,2,3,2,1,0
